aSMILES,afam1,afam_class,aCenterValence,aElectronegativity,aCenterSize,aSymmetry,aOxyAnions,aDipole,cfam,cfam1,cfam_class,cfamVolume,ctailVolume,cHeadVertex,cHeteroAtom,cFGs,cFGsGroup,aMolLogP,aMolMR,aMolWt,aNumHBA,aNumHBD,aRings,aVolume,aAsphericity,aEccentricity,aInertialShapeFactor,aPBF,aPMI1,aPMI2,aPMI3,aNPR1,aNPR2,aRadiusOfGyration,aSpherocityIndex,aLabuteASA,aTPSA,aAliCC,aAliHC,aAliRings,aAroCC,aAroHC,aAroRings,aNumNHOH,cMolLogP,cMolMR,cMolWt,cNumHBA,cNumHBD,cRings,cVolume,cAsphericity,cEccentricity,cInertialShapeFactor,cPBF,cPMI1,cPMI2,cPMI3,cNPR1,cNPR2,cRadiusOfGyration,cSpherocityIndex,cLabuteASA,cTPSA,cAliCC,cAliHC,cAliRings,cAroCC,cAroHC,cAroRings,cNumNHOH,Dataset,Iso SMILES,Log viscosity,Temperature,cSMILES,Anion|cfam,Anion|cFGsGroup,Anion|cfam|cFGsGroup,Anion|cfam_class,afam_class|cfam_class,Validated,Vm,DataSource,Reliability
CC1=CC(=O)[N-]S(=O)(=O)O1,cyc,cyc,2,3.04,15.5985311238489,0,0,4.968024920504662,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,0.0655,32.12779999999999,162.146,4,0,1,0.11128,0.1614097603655035,0.8505636037554485,0.0018710423228705,0.224898275477509,335.1656986063441,399.6893183698564,637.3520173811204,0.5258721859601858,0.6271092072669353,2.057035103770898,0.1043116346012812,63.55323446760893,74.54,0,1,1,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CC1=CC(=O)[N-]S(=O)(=O)O1,3.434925809850176,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CC1=CC(=O)[N-]S(=O)(=O)O1|im,CC1=CC(=O)[N-]S(=O)(=O)O1|C=C|-Br,CC1=CC(=O)[N-]S(=O)(=O)O1|im|C=C|-Br,CC1=CC(=O)[N-]S(=O)(=O)O1|Aromatic,cyc|Aromatic,,0.3371040000000001,Pred.,Low
CCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.312003541954095,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,-0.8537000000000001,15.298,73.07099999999998,2,0,0,0.063608,0.4803401820630936,0.974840084995914,0.0185271439527378,0.0053541719641828,41.94505897229454,146.2343984103697,188.1742776501677,0.2229053805657437,0.7771221456857785,1.604761852402449,4.513438034931855e-05,37.44974360970161,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCC(=O)[O-],3.3024685110566816,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCC(=O)[O-]|im,CCC(=O)[O-]|C=C|-Br,CCC(=O)[O-]|im|C=C|-Br,CCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.2894320000000001,Pred.,Low
CCC(C)C(N)C(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.573860549430579,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,-0.8902999999999994,32.43739999999999,130.167,3,1,0,0.112744,0.3036615902533011,0.9408974402202864,0.0042134204145262,0.2769815108295439,212.1046672877331,559.6684255307855,626.2471840033184,0.3386916104466015,0.8936861351664296,2.317348171585099,0.1241752927743809,71.83536741555554,66.15,0,0,0,0,0,0,2,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCC(C)C(N)C(=O)[O-],3.762778018365354,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCC(C)C(N)C(=O)[O-]|im,CCC(C)C(N)C(=O)[O-]|C=C|-Br,CCC(C)C(N)C(=O)[O-]|im|C=C|-Br,CCC(C)C(N)C(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3385680000000001,Pred.,Low
CCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.33416615360136,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,-0.4636,19.915,87.09799999999996,2,0,0,0.076008,0.6618417793308335,0.9915812453383944,0.0184805372712933,0.0005442169860104,47.10437520656583,316.6752686387191,363.7795714201413,0.1294860374448113,0.8705141616459275,2.04369030080685,3.040205724799156e-07,46.62462672443386,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCC(=O)[O-],3.02244735936771,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCC(=O)[O-]|im,CCCC(=O)[O-]|C=C|-Br,CCCC(=O)[O-]|im|C=C|-Br,CCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3018320000000001,Pred.,Low
CCCC(N)C(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.526187322270453,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,-1.136299999999999,27.89039999999999,116.1399999999999,3,1,0,0.099168,0.5213704325503534,0.9798686393696812,0.0075494297168483,0.2195426865495811,125.1081432272311,591.8757557273278,626.6583428895888,0.1996433058727727,0.944495134299378,2.40511538135013,0.0763590478186124,62.66048430082329,66.15,0,0,0,0,0,0,2,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCC(N)C(=O)[O-],3.484449809004625,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCC(N)C(=O)[O-]|im,CCCC(N)C(=O)[O-]|C=C|-Br,CCCC(N)C(=O)[O-]|im|C=C|-Br,CCCC(N)C(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3249920000000001,Pred.,Low
CCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.324666227355093,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,-0.0735000000000001,24.53199999999999,101.1249999999999,2,0,0,0.088416,0.6243750787377247,0.9890471875523694,0.0133867561238744,0.2005964654627672,71.21459049430092,459.9683460235257,482.4847739761115,0.1475996639384663,0.9533323554087936,2.23873939287075,0.0602848060473088,55.7995098391661,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCC(=O)[O-],3.115808106892447,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCC(=O)[O-]|im,CCCCC(=O)[O-]|C=C|-Br,CCCCC(=O)[O-]|im|C=C|-Br,CCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3142400000000001,Pred.,Low
CCCCC(CC)C(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.431116683925943,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,0.9527,38.313,143.2060000000001,2,0,0,0.127576,0.6058616189183793,0.9877636587084142,0.0052396715469972,0.2336373239443775,179.4637670952179,1082.055306430935,1150.717229359718,0.1559581820071254,0.9403311941657576,2.902113006314756,0.0556965810047993,83.32415918336272,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCC(CC)C(=O)[O-],3.06126682723155,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCC(CC)C(=O)[O-]|im,CCCCC(CC)C(=O)[O-]|C=C|-Br,CCCCC(CC)C(=O)[O-]|im|C=C|-Br,CCCCC(CC)C(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3534000000000001,Pred.,Low
CCCCC(CC)CCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.334248790450195,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,1.7329,47.54700000000003,171.2600000000002,2,0,0,0.153392,0.4059667555869184,0.9643533603818676,0.0018061504249774,0.2693646792112079,451.5701952131502,1391.82730452579,1706.499497906314,0.2646178306921139,0.8156036999913616,3.219325638453743,0.0572228742850763,101.6739254128272,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCC(CC)CCC(=O)[O-],3.3625801197600254,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCC(CC)CCC(=O)[O-]|im,CCCCC(CC)CCC(=O)[O-]|C=C|-Br,CCCCC(CC)CCC(=O)[O-]|im|C=C|-Br,CCCCC(CC)CCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3792160000000001,Pred.,Low
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],so,[O-],6,2.58,24.4290244743142,0,1,4.145188776418757,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,3.809500000000003,106.6322000000001,421.5759999999995,7,0,0,0.3404000000000001,0.229126906372261,0.915613538468685,0.0002059231672592,0.8423922609217089,4147.511881833722,8810.288906315298,10315.66670293115,0.4020595082482867,0.8540687829524287,5.253849274668235,0.1363614248932222,221.835830376716,109.8,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-],4.263010522721811,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]|im,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]|C=C|-Br,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]|im|C=C|-Br,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]|Aromatic,[O-]|Aromatic,,0.5662240000000002,Pred.,Low
CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,po,[O-],5,2.19,26.5218487803806,0,1,2.050691393404497,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,4.920800000000005,86.12250000000007,321.4179999999994,4,0,0,0.2701120000000001,0.2768365744961804,0.9321992916542592,0.0004050298595826,0.7432350026566621,2237.053213263011,5600.110497746068,6180.637036586161,0.3619454111317033,0.9060733488467811,4.669709306882871,0.1395330958623788,178.553314635169,58.59,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC,3.992277836312375,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC|im,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC|C=C|-Br,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC|im|C=C|-Br,CCCCC(CC)COP(=O)([O-])OCC(CC)CCCC|Aromatic,[O-]|Aromatic,,0.4959360000000001,Pred.,Low
CCCCC(N)C(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.532523468189547,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,-0.7461999999999998,32.50739999999999,130.167,3,1,0,0.111808,0.4549845817304102,0.971151053226581,0.0051281059946557,0.3085402780487915,185.741304021809,741.9062663501455,778.9033215278042,0.2384651584967964,0.9525010946094188,2.560319573629864,0.1159305093046918,71.83536741555554,66.15,0,0,0,0,0,0,2,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCC(N)C(=O)[O-],3.5877757431471533,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCC(N)C(=O)[O-]|im,CCCCC(N)C(=O)[O-]|C=C|-Br,CCCCC(N)C(=O)[O-]|im|C=C|-Br,CCCCC(N)C(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3376320000000001,Pred.,Low
CCCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.33236676690776,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,0.3166,29.14899999999998,115.1519999999999,2,0,0,0.101496,0.8453841866136899,0.9985132417600018,0.0178478451926202,0.0135148880113235,52.97927374528645,919.0181729177792,971.924004479117,0.0545096874870166,0.9455658762233252,2.905284155548556,0.0001114333826278,64.97439295389835,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCC(=O)[O-],3.0262246398652204,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCC(=O)[O-]|im,CCCCCC(=O)[O-]|C=C|-Br,CCCCCC(=O)[O-]|im|C=C|-Br,CCCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3273200000000001,Pred.,Low
CCCCCC(C)CCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.317334620676449,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,1.7329,47.54700000000003,171.2600000000002,2,0,0,0.1522000000000001,0.6011473308671099,0.9875687316408998,0.0027392028468742,0.2296387592708332,328.0270589680817,1875.101304037752,2086.848258831121,0.1571877866921744,0.89853265377715,3.539032045024443,0.0373964811606337,101.6739254128272,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCC(C)CCC(=O)[O-],3.544152088068091,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCC(C)CCC(=O)[O-]|im,CCCCCC(C)CCC(=O)[O-]|C=C|-Br,CCCCCC(C)CCC(=O)[O-]|im|C=C|-Br,CCCCCC(C)CCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3780240000000002,Pred.,Low
CCCCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.322654677946725,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,0.7066999999999999,33.76599999999998,129.1789999999999,2,0,0,0.114552,0.8746848550731542,0.9990455941219036,0.0153209650937247,0.0113958359230381,62.42221905795292,1366.742273505273,1429.095661860239,0.0436795245579981,0.9563686392597393,3.326135370202972,6.448413153722e-05,74.14927606863053,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCCC(=O)[O-],3.0725338088418552,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCCC(=O)[O-]|im,CCCCCCC(=O)[O-]|C=C|-Br,CCCCCCC(=O)[O-]|im|C=C|-Br,CCCCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3403760000000001,Pred.,Low
CCCCCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.331316952462036,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,1.0968,38.383,143.2060000000001,2,0,0,0.126328,0.917193908489062,0.9995963799238962,0.016831736221986,0.0035862946675508,57.72395512591486,1974.165356263459,2031.882217476473,0.0284091049320791,0.9715943863691584,3.76676942581742,5.27245919157913e-06,83.32415918336272,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCCCC(=O)[O-],2.9984181811992867,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCCCC(=O)[O-]|im,CCCCCCCC(=O)[O-]|C=C|-Br,CCCCCCCC(=O)[O-]|im|C=C|-Br,CCCCCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3521520000000001,Pred.,Low
CCCCCCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.321743842149939,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,1.4869,43.00000000000001,157.2330000000001,2,0,0,0.135656,0.9234553446401588,0.999656684616032,0.0136657431835642,0.0061440513774315,71.25909831941897,2648.436400851691,2719.668497330375,0.0262013912318236,0.9738085371255336,4.158983648710602,1.333818054767762e-05,92.49904229809492,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCCCCC(=O)[O-],3.193885447379625,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCCCCC(=O)[O-]|im,CCCCCCCCC(=O)[O-]|C=C|-Br,CCCCCCCCC(=O)[O-]|im|C=C|-Br,CCCCCCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3614800000000001,Pred.,Low
CCCCCCCCC(CCCCCC)C(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.442931076819697,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,4.073500000000003,75.24900000000007,255.4220000000003,2,0,0,0.2236880000000001,0.5971790004839935,0.9872691223963476,0.0007836533301632,0.2057222518655686,1116.427329522072,6140.834432752244,7018.962877928363,0.1590587311741964,0.874891994665272,5.286430635712089,0.0208599780560656,156.7232241012206,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCCCCC(CCCCCC)C(=O)[O-],3.616686228007623,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCCCCC(CCCCCC)C(=O)[O-]|im,CCCCCCCCC(CCCCCC)C(=O)[O-]|C=C|-Br,CCCCCCCCC(CCCCCC)C(=O)[O-]|im|C=C|-Br,CCCCCCCCC(CCCCCC)C(=O)[O-]|Aromatic,[O-]|Aromatic,,0.4495120000000002,Pred.,Low
CCCCCCCCC=CCCCCCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.329512807909804,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,4.773800000000004,84.45900000000006,281.4599999999995,2,0,0,0.2154720000000001,0.8739625558620558,0.9990311041474412,0.0014162156727575,0.4907744265579495,688.8219731146851,15268.45371674076,15651.59740125153,0.0440096915002174,0.9755204740648304,7.493438837732799,0.025939363224152,171.5734462981652,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCCCCC=CCCCCCCCC(=O)[O-],3.337498480245964,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCCCCC=CCCCCCCCC(=O)[O-]|im,CCCCCCCCC=CCCCCCCCC(=O)[O-]|C=C|-Br,CCCCCCCCC=CCCCCCCCC(=O)[O-]|im|C=C|-Br,CCCCCCCCC=CCCCCCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.4412960000000002,Pred.,Low
CCCCCCCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.330810652572334,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,1.877,47.61700000000003,171.2600000000002,2,0,0,0.1461760000000001,0.9455702595340276,0.99982913894619,0.014628931389914,0.0054547352280112,67.09455622717984,3562.617412627284,3629.688023159609,0.0184849374929955,0.9815216596841454,4.603704034002743,9.119276224336527e-06,101.6739254128272,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCCCCCC(=O)[O-],3.27333996279907,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCCCCCC(=O)[O-]|im,CCCCCCCCCC(=O)[O-]|C=C|-Br,CCCCCCCCCC(=O)[O-]|im|C=C|-Br,CCCCCCCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3720000000000002,Pred.,Low
CCCCCCCCCCCC(=O)[O-],co,[O-],4,2.55,22.449297503777,0,1,3.330609397805674,im,im,Aromatic,0.081512,0.1443120000000001,5,2,C=C|-Br,C=C|-Br,2.6572,56.85100000000005,199.3140000000002,2,0,0,0.1606,0.9643686616115474,0.99992773756952,0.0139188410493428,0.0033884174105099,70.98151887636246,5833.513638654365,5904.48269427577,0.0120216321313257,0.9879804786810183,5.442798465738167,2.868393166772896e-06,120.0236916422916,40.13,0,0,0,0,0,0,0,3.565200000000002,77.07300000000002,466.8169999999998,1,0,1,0.2258240000000001,0.5464203459493817,0.9828671251076248,0.0006964942826745,0.3991875601024457,1280.923205240235,6200.144547571521,6949.621712950391,0.1843155294126695,0.89215568899495,3.931472218698425,0.0707351552874587,138.7050700732551,8.809999999999999,0,0,0,0,1,1,0,Pred.Non-VBM,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1.CCCCCCCCCCCC(=O)[O-],3.5351301861359445,298.15,BrC=C(Br)Cn1cc[n+](CC(Br)CBr)c1,CCCCCCCCCCCC(=O)[O-]|im,CCCCCCCCCCCC(=O)[O-]|C=C|-Br,CCCCCCCCCCCC(=O)[O-]|im|C=C|-Br,CCCCCCCCCCCC(=O)[O-]|Aromatic,[O-]|Aromatic,,0.3864240000000001,Pred.,Low
